Category,Only used for downloading images,,Metadata displayed,,,,,,,,,,,not shown,Used for georeferencing,,
column title,download_original_image_link,link_id,title,caption,original_id,date_shot,date_min,date_max,license,photographer_id,download_link,link,shop_link,date_orig,longitude,latitude,view_type
description,link to download original image,identifier to link metadata to image file (exÂ : identifier.tif),title of image,description of image,Identifier used to link back export to original data,exact date if known (dd/mm/yyyy) else use date_min and date_max,start of date range (dd/mm/yyyy),end of date range (dd/mm/yyyy) ,licence information,id of phographer (link to info in external csv),link for user to download original image (optional),deeplink to image info page (optional),link to buy full image (optional),original date (free string like 19th century),a priori position (optional),a priori position (optional),(terrestrial / highOblique / lowOblique / nadir)
,https://images.metmuseum.org/CRDImages/as/original/DP123239.jpg,MET_ 36525,Misty Moonlight on the Sea at Tsukuda Island,佃島海辺朧月  /  Series: 東都名所 Famous Views of the Eastern Capital,36525,,01/01/1836,31/12/1836,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, Rogers Fund, 1914 (https://www.metmuseum.org/art/collection/search/36525). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hiroshige_utagawa_1,,,,ca. 1836,139.7827,35.6676,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP123220.jpg,MET_ 37068,First Cuckoo of the Year at Tsukudajima,佃島初郭公  /  Series: 東都名所 Famous Views of the Eastern Capital,37068,,01/01/1830,31/12/1830,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, Purchase, Joseph Pulitzer Bequest, 1918 (https://www.metmuseum.org/art/collection/search/37068). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hiroshige_utagawa_1,,,,probably 1830,139.7827,35.6676,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP123248.jpg,MET_ 56520,Misty Moonlight on the Sea at Tsukuda Island,佃島海辺朧月  /  Series: 東都名所 Famous Views of the Eastern Capital,56520,,01/01/1832,31/12/1839,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929 (https://www.metmuseum.org/art/collection/search/56520). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hiroshige_utagawa_1,,,,,139.7827,35.6676,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP140989.jpg,MET_ 36507,Tsukudajima in Musashi Province,武陽佃島  /  Series: 冨嶽三十六景 Thirty-six Views of Mount Fuji,36507,,01/01/1830,31/12/1832,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, Rogers Fund, 1914 (https://www.metmuseum.org/art/collection/search/36507). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hokusai_katsushika,,,,ca. 1830–32,139.7827,35.6676,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP140986.jpg,MET_ 36504,Tsukudajima in Musashi Province,武陽佃島  /  Series: 冨嶽三十六景 Thirty-six Views of Mount Fuji,36504,,01/01/1830,31/12/1832,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, Rogers Fund, 1914 (https://www.metmuseum.org/art/collection/search/36504). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hokusai_katsushika,,,,ca. 1830–32,139.7827,35.6676,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP122139.jpg,MET_ 37043,"Evening Glow, Tsushima Province",対馬 海岸夕晴   /  Series: 六十余州名所図会 Views of Famous Places in the Sixty-Odd Provinces,37043,,01/01/1856,31/12/1856,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, Purchase, Joseph Pultizer Bequest, 1918 (https://www.metmuseum.org/art/collection/search/37043). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hiroshige_utagawa_1,,,,3rd month dragon year 1856,139.7827,35.6676,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP147993.jpg,MET_ 73423,Dutch Ship at Anchor off the Coast of Tsushima,對州海岸  /  Series: 諸国名所百景 One Hundred Famous Views in the Various Provinces,73423,,01/01/1859,31/12/1859,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, Bequest of William S. Lieberman, 2005 (https://www.metmuseum.org/art/collection/search/73423). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hiroshige_utagawa_2,,,,"3rd month, 1859",139.7827,35.6676,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP122170.jpg,MET_ 53785,"Evening Glow, Tsushima Province",対馬 海岸 夕晴  /  Series: 六十余州名所図会 Views of Famous Places in the Sixty-Odd Provinces,53785,,01/01/1853,31/12/1853,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, The Howard Mansfield Collection, Purchase, Rogers Fund, 1936 (https://www.metmuseum.org/art/collection/search/53785). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hiroshige_utagawa_1,,,,ca. 1853,139.7827,35.6676,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP145681.jpg,MET_ 56680,At the Tsutsui Well,  ,56680,,01/01/1781,31/12/1800,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, Gift of Francis M. Weld, 1948 (https://www.metmuseum.org/art/collection/search/56680). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",eishi_chobunsai,,,,ca. 1781–1800,139.6987,35.6747,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP121531.jpg,MET_ 54935,"The Suijin Temple Grove, Uchikawa, and the Village of Sekiya",真崎辺より水神の森内川関屋の里を見る  /  Series: 名所江戸百景 One Hundred Famous Views of Edo,54935,,01/01/1857,31/12/1857,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, Gift of Estate of Samuel Isham, 1914 (https://www.metmuseum.org/art/collection/search/54935). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hiroshige_utagawa_1,,,,1857,139.7936,35.701,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP121514.jpg,MET_ 36543,"The Suijin Temple Grove, Uchikawa, and the Village of Sekiya",真崎辺より水神の森内川関屋の里を見る  /  Series: 名所江戸百景 One Hundred Famous Views of Edo,36543,,01/01/1857,31/12/1857,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, Rogers Fund, 1914 (https://www.metmuseum.org/art/collection/search/36543). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hiroshige_utagawa_1,,,,8th month 1857,139.7936,35.701,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP120449.jpg,MET_ 56890,Evening Snow at Uchikawa,内川暮雪  /  Series: 金沢八景 Eight Views of Kanazawa,56890,,01/01/1836,31/12/1836,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, The Howard Mansfield Collection, Purchase, Rogers Fund, 1936 (https://www.metmuseum.org/art/collection/search/56890). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hiroshige_utagawa_1,,,,ca. 1836,136.676,36.4829,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP124578.jpg,MET_ 56825,"Viewing Cherry Blossoms in Ueno, Sheet 10",上野花見の躰 十  ,56825,,01/01/1685,31/12/1685,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, The Howard Mansfield Collection, Purchase, Rogers Fund, 1936 (https://www.metmuseum.org/art/collection/search/56825). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",moronobu_hishikawa,,,,ca. 1685,139.7765,35.7132,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP123592.jpg,MET_ 37080,Ueno Toezan no Zu,上野東叡山ノ圖  /  Series: 東都名所 Famous Views of the Eastern Capital,37080,,01/01/1835,31/12/1835,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, Purchase, Joseph Pulitzer Bequest, 1918 (https://www.metmuseum.org/art/collection/search/37080). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hiroshige_utagawa_1,,,,ca. 1835,139.7748,35.7217,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP124581.jpg,MET_ 56546,Kiyomizu Temple Replica at Ueno,  /  Series:  Flower Viewing at Ueno,56546,,01/01/1680,31/12/1690,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, Harris Brisbane Dick Fund and Rogers Fund, 1949 (https://www.metmuseum.org/art/collection/search/56546). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",moronobu_hishikawa,,,,,139.7765,35.7132,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP149199.jpg,MET_ 639380,Ueno Mihashi,上野三橋  ,639380,,01/01/1756,31/12/1799,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, Museum Accession (https://www.metmuseum.org/art/collection/search/639380). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",eishi_chobunsai,,,,,139.7765,35.7132,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP-14464-014.jpg,MET_ 77885,Courtier and Lady with a Young Woman Poling a Boat,  ,77885,,01/01/1796,31/12/1796,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, Purchase, Marjorie H. Holden Gift, 2012 (https://www.metmuseum.org/art/collection/search/77885). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",shunman_kubo,,,,1796,135.8062,34.8929,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP121477.jpg,MET_ 56934,Inside the Akiba Shrine at Ukeji,請地秋葉の境内  /  Series: 名所江戸百景 One Hundred Famous Views of Edo,56934,,01/01/1857,31/12/1857,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, The Howard Mansfield Collection, Purchase, Rogers Fund, 1936 (https://www.metmuseum.org/art/collection/search/56934). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hiroshige_utagawa_1,,,,1857,139.7858,35.7165,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP121511.jpg,MET_ 36540,Inside the Akiba Shrine at Ukeji,請地秋葉の境内  /  Series: 名所江戸百景 One Hundred Famous Views of Edo,36540,,01/01/1857,31/12/1857,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, Rogers Fund, 1914 (https://www.metmuseum.org/art/collection/search/36540). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hiroshige_utagawa_1,,,,"8th month, Snake year 1857",139.7858,35.7165,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP141076.jpg,MET_ 55738,Umezawa Manor in Sagami Province,相州梅沢左  /  Series: 冨嶽三十六景 Thirty-six Views of Mount Fuji,55738,,01/01/1830,31/12/1832,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, Henry L. Phillips Collection, Bequest of Henry L. Phillips, 1939 (https://www.metmuseum.org/art/collection/search/55738). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hokusai_katsushika,,,,ca. 1830–32,139.252,35.2997,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP140983.jpg,MET_ 36501,Umezawa Manor in Sagami Province,相州梅沢左  /  Series: 冨嶽三十六景 Thirty-six Views of Mount Fuji ,36501,,01/01/1830,31/12/1832,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, Rogers Fund, 1914 (https://www.metmuseum.org/art/collection/search/36501). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hokusai_katsushika,,,,ca. 1830–32,139.252,35.2997,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP141368.jpg,MET_ 55634,"No. 53, Unuma Station: Distant View from Mount Inuyama",鵜沼ノ駅 従犬山遠望  /  Series: 木曾街道 The [Sixty-nine Stations of the] Kisokaidō Road,55634,,01/01/1835,31/12/1838,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, Gift of Cole J. Younger, 1975 (https://www.metmuseum.org/art/collection/search/55634). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",eisen_keisai,,,,,136.946,35.3946,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP121545.jpg,MET_ 37071,Uraga Harbor,相州浦賀  /  Series: 日本湊尽 Harbors of Japan,37071,,01/01/1837,31/12/1837,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, Purchase, Joseph Pulitzer Bequest, 1918 (https://www.metmuseum.org/art/collection/search/37071). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hiroshige_utagawa_1,,,,ca. 1837,139.718,35.246,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP148028.jpg,MET_ 73461,“America”: A Steamship in Transit,亞墨利加國蒸氣車往来  ,73461,,01/01/1861,31/12/1861,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, Bequest of William S. Lieberman, 2005 (https://www.metmuseum.org/art/collection/search/73461). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",yoshikazu_utagawa,,,,1861,-98.5795,39.8282,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP148076.jpg,MET_ 73512,“America”: Enjoying Hot Air Balloons,亜墨利加國  ,73512,,01/01/1867,31/12/1867,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, Bequest of William S. Lieberman, 2005 (https://www.metmuseum.org/art/collection/search/73512). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",yoshitora_utagawa,,,,1867,-98.5795,39.8282,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP147685.jpg,MET_ 55357,American Balloon Ascension (Amerikakoku),亜米利加国  ,55357,,01/01/1867,31/12/1867,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, Gift of Lincoln Kirstein, 1959 (https://www.metmuseum.org/art/collection/search/55357). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",yoshitora_utagawa,,,,1867,-98.5795,39.8282,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP140994.jpg,MET_ 36508,Ushibori in Hitachi Province,常州牛掘  /  Series: 冨嶽三十六景 Thirty-six Views of Mount Fuji,36508,,01/01/1830,31/12/1832,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, Rogers Fund, 1914 (https://www.metmuseum.org/art/collection/search/36508). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hokusai_katsushika,,,,ca. 1830–32,140.5257,35.9582,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP141044.jpg,MET_ 56785,Ushibori in Hitachi Province,常州牛掘  /  Series: 冨嶽三十六景 Thirty-six Views of Mount Fuji,56785,,01/01/1830,31/12/1832,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, The Howard Mansfield Collection, Purchase, Rogers Fund, 1936 (https://www.metmuseum.org/art/collection/search/56785). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hokusai_katsushika,,,,ca. 1830–32,140.5257,35.9582,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP141057.jpg,MET_ 56239,Ushibori in Hitachi Province,常州牛掘  /  Series: 冨嶽三十六景 Thirty-six Views of Mount Fuji,56239,,01/01/1830,31/12/1832,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, Henry L. Phillips Collection, Bequest of Henry L. Phillips, 1939 (https://www.metmuseum.org/art/collection/search/56239). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hokusai_katsushika,,,,ca. 1830–32,140.5257,35.9582,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP141010.jpg,MET_ 56132,Ushibori in Hitachi Province,常州牛掘  /  Series: 冨嶽三十六景 Thirty-six Views of Mount Fuji,56132,,01/01/1830,31/12/1842,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929 (https://www.metmuseum.org/art/collection/search/56132). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hokusai_katsushika,,,,ca. 1830–32,140.5257,35.9582,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP123301.jpg,MET_ 55053,Ushijima (Musashi-ya),牛嶋 武蔵屋  /  Series: 江戸高名会亭尽 Famous Tea Houses and Restaurants of Edo,55053,,01/01/1840,31/12/1840,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, Rogers Fund, 1919 (https://www.metmuseum.org/art/collection/search/55053). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hiroshige_utagawa_1,,,,ca. 1840,139.8097,35.7136,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP130234.jpg,MET_ 54803,"Ushiwaka, the Young Yoshitsune Serenading Jorurihime",  ,54803,,01/01/1772,31/12/1772,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, Gift of Estate of Samuel Isham, 1914 (https://www.metmuseum.org/art/collection/search/54803). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",shigemasa_kitao,,,,ca. 1772,137.4169,34.782,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP124484.jpg,MET_ 55453,View of Mt. Asama from the Usui Pass,  ,55453,,01/01/1850,31/12/1850,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, Rogers Fund, 1922 (https://www.metmuseum.org/art/collection/search/55453). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",kuniyoshi_utagawa,,,,ca. 1850,138.651,36.3446,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP124483.jpg,MET_ 55452,View of Mt. Asama from the Usui Pass,  ,55452,,01/01/1850,31/12/1850,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, Rogers Fund, 1922 (https://www.metmuseum.org/art/collection/search/55452). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",kuniyoshi_utagawa,,,,ca. 1850,138.651,36.3446,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP120438.jpg,MET_ 36522,Wada Station,和田  /  Series: 木曽海道六拾九次之内 Among the Sixty-nine Stations of the Kiso Kaidō,36522,,01/01/1835,31/12/1835,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, Rogers Fund, 1914 (https://www.metmuseum.org/art/collection/search/36522). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hiroshige_utagawa_1,,,,ca. 1835,138.212,36.208,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP120442.jpg,MET_ 54951,Ferry across the Toda River at Warabi Station,蕨之駅 戸田川渡  /  Series: 木曽街道 The [Sixty-nine Stations of the] Kisokaidō Road,54951,,01/01/1838,31/12/1838,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, Gift of Estate of Samuel Isham, 1914 (https://www.metmuseum.org/art/collection/search/54951). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",eisen_keisai,,,,ca. 1838,139.6792,35.8251,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP148060.jpg,MET_ 73494,City of Washington in America,  ,73494,,01/01/1862,31/12/1862,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, Bequest of William S. Lieberman, 2005 (https://www.metmuseum.org/art/collection/search/73494). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",yoshitora_utagawa,,,,"1st month, 1862",-77.0478,38.8936,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP148148.jpg,MET_ 73569,Defeat of the Mongols in the Western Sea,西海蒙古退治図  ,73569,,01/01/1863,31/12/1863,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, Bequest of William S. Lieberman, 2005 (https://www.metmuseum.org/art/collection/search/73569). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",sadahide_utagawa,,,,1863,130.3734,33.632,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP122134.jpg,MET_ 57056,"Fishing Boats Returning to Yabase, Lake Biwa",矢橋帰帆  /  Series: 近江八景の内 Among the Eight Views of Ōmi,57056,,01/01/1834,31/12/1835,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, Henry L. Phillips Collection, Bequest of Henry L. Phillips, 1939 (https://www.metmuseum.org/art/collection/search/57056). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hiroshige_utagawa_1,,,,,135.9134,35.0092,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP122128.jpg,MET_ 56895,"Fishing Boats Returning to Yabase, Lake Biwa",矢橋帰帆  /  Series: 近江八景の内 Among the Eight Views of Ōmi,56895,,01/01/1832,31/12/1832,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, The Howard Mansfield Collection, Purchase, Rogers Fund, 1936 (https://www.metmuseum.org/art/collection/search/56895). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hiroshige_utagawa_1,,,,ca. 1832,135.9134,35.0092,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP122149.jpg,MET_ 49932,"Fishing Boats Returning to Yabase, Lake Biwa",矢橋帰帆  /  Series: 近江八景 Eight Views of Ōmi,49932,,01/01/1834,31/12/1835,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, Rogers Fund, 1919 (https://www.metmuseum.org/art/collection/search/49932). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hiroshige_utagawa_1,,,,ca. 1834–35,135.9134,35.0092,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP122121.jpg,MET_ 36534,"Fishing Boats Returning to Yabase, Lake Biwa",矢橋帰帆  /  Series: 近江八景の内 Among the Eight Views of Ōmi,36534,,01/01/1835,31/12/1835,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, Rogers Fund, 1914 (https://www.metmuseum.org/art/collection/search/36534). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hiroshige_utagawa_1,,,,ca. 1835,135.9134,35.0092,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP137035.jpg,MET_ 56110,Sails Returning to Yahashi,矢橋帰帆  /  Series: 近江八景 Eight Views of Ōmi,56110,,01/01/1763,31/12/1828,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929 (https://www.metmuseum.org/art/collection/search/56110). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",toyohiro_utagawa,,,,,135.9134,35.0092,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP141259.jpg,MET_ 56142,The Waterfall Where Yoshitsune Washed His Horse,at Yoshino in Yamato Province 和州吉野義経馬洗滝  /  Series: 諸國瀧廻リ A Tour of Waterfalls in Various Provinces,56142,,01/01/1832,31/12/1832,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, Henry L. Phillips Collection, Bequest of Henry L. Phillips, 1939 (https://www.metmuseum.org/art/collection/search/56142). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hokusai_katsushika,,,,ca. 1832,135.82,34.3659,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP141250.jpg,MET_ 45027,The Waterfall Where Yoshitsune Washed His Horse,at Yoshino in Yamato Province 和州吉野義経馬洗滝  /  Series: 諸國瀧廻リ A Tour of Waterfalls in Various Provinces,45027,,01/01/1832,31/12/1832,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, Rogers Fund, 1936 (https://www.metmuseum.org/art/collection/search/45027). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hokusai_katsushika,,,,ca. 1832,135.82,34.3659,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP123563.jpg,MET_ 45308,The Umegawa at Ryogoku Yanagibashi,柳ばし  /  Series: 江戸高名会亭尽 Famous Tea Houses and Restaurants of Edo,45308,,01/01/1835,31/12/1842,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, Rogers Fund, 1919 (https://www.metmuseum.org/art/collection/search/45308). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hiroshige_utagawa_1,,,,ca. 1835–42,139.7874,35.6952,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP123561.jpg,MET_ 45306,The Manpachi at Evening in Yanagibashi,柳ばし夜景 万八  /  Series: 江戸高名会亭尽 Famous Tea Houses and Restaurants of Edo,45306,,01/01/1835,31/12/1842,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, Rogers Fund, 1919 (https://www.metmuseum.org/art/collection/search/45306). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hiroshige_utagawa_1,,,,ca. 1835–42,139.7874,35.6952,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP123562.jpg,MET_ 45307,The Hashimoto Restaurant at Yanagishima,柳島の図 橋本  /  Series: 江戸高名会亭尽 Famous Tea Houses and Restaurants of Edo,45307,,01/01/1835,31/12/1842,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, Rogers Fund, 1919 (https://www.metmuseum.org/art/collection/search/45307). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hiroshige_utagawa_1,,,,ca. 1835–42,139.3675,35.3326,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP119507.jpg,MET_ 56507,Osen of the Kagiya Teahouse at Kasamori Shrine, with a View of Nippori in Yanaka 鍵屋の店先に立つお仙  ,56507,,01/01/1768,31/12/1768,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, Gift of Mrs. Morris Manges, in memory of her husband, Dr. Morris Manges, 1947 (https://www.metmuseum.org/art/collection/search/56507). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",harunobu_suzuki,,,,ca. 1768,139.7691,35.7247,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP122161.jpg,MET_ 37047,"Yasashi Beach, known as Kujūkuri, Kazusa Province",上総 矢さしか浦 通名九十九里  /  Series: 六十余州名所図会 Views of Famous Places in the Sixty-Odd Provinces,37047,,01/01/1853,31/12/1853,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, Purchase, Joseph Pulitzer Bequest, 1918 (https://www.metmuseum.org/art/collection/search/37047). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hiroshige_utagawa_1,,,,ca. 1853,140.3948,35.3359,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP121469.jpg,MET_ 56888,Village of Yase,八瀬之里  /  Series: 京都名所之内 Among the Famous Views of Kyoto,56888,,01/01/1832,31/12/1832,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, The Howard Mansfield Collection, Purchase, Rogers Fund, 1936 (https://www.metmuseum.org/art/collection/search/56888). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hiroshige_utagawa_1,,,,ca. 1832,135.8082,35.0669,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP120463.jpg,MET_ 36516,Village of Yase,八瀬之里  /  Series: 京都名所之内 Among the Famous Views of Kyoto,36516,,01/01/1834,31/12/1834,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, Rogers Fund, 1914 (https://www.metmuseum.org/art/collection/search/36516). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hiroshige_utagawa_1,,,,ca. 1834,135.8082,35.0669,lowOblique
,https://images.metmuseum.org/CRDImages/as/original/DP141279.jpg,MET_ 53793,Ancient View of Yatsuhashi in Mikawa Province,三河の八ツ橋の古図  /  Series: 諸國名橋奇覧 Remarkable Views of Bridges in Various Provinces,53793,,01/01/1830,31/12/1830,"Images and base metadata from The Metropolitan Museum of Art, New York, NY, Henry L. Phillips Collection, Bequest of Henry L. Phillips, 1939 (https://www.metmuseum.org/art/collection/search/53793). Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hokusai_katsushika,,,,ca. 1830,137.0771,35.0107,lowOblique
